Date,Region,Type,Price,Volume
2016-02,West,conventional,0.755,7683.6716125
2016-10,RaleighGreensboro,conventional,1.388,243.06747799999997
2017-06,Syracuse,conventional,1.5825,60.610330000000005
2015-08,SouthCentral,conventional,0.8880000000000001,5268.276862
2016-02,RaleighGreensboro,conventional,0.995,308.0048225
2015-01,CincinnatiDayton,organic,1.3225,10.08033
2016-03,Boston,conventional,1.0825,634.126725
2015-07,Houston,organic,1.185,12.001315000000002
2016-06,NorthernNewEngland,conventional,1.2275,481.78497500000003
2015-12,GrandRapids,conventional,1.1075,152.19911499999998
2015-07,Atlanta,organic,1.4875,6.805185
2015-05,Nashville,conventional,1.028,179.82898
2017-08,SouthCarolina,conventional,1.385,347.4376575
2017-12,GrandRapids,organic,1.2920000000000003,6.756438
2015-08,Chicago,organic,1.608,29.498047999999997
2017-09,NorthernNewEngland,organic,1.62,15.456357500000001
2017-05,Indianapolis,organic,1.4475,5.779274999999999
2017-06,Midsouth,organic,1.7349999999999999,132.7357475
2016-11,Albany,conventional,1.5825,62.2619025
2016-02,NewYork,organic,1.98,29.40296
2017-08,Roanoke,organic,2.015,6.9813625
2016-06,Plains,conventional,0.9675,2274.0277425000004
2015-08,Albany,organic,1.9259999999999997,1.325488
2018-02,DallasFtWorth,organic,1.3525,26.262415
2016-09,Roanoke,organic,1.2725,10.609102499999999
2016-06,Detroit,conventional,1.0075,418.75406
2015-02,SanDiego,conventional,0.9225,535.7334050000001
2017-12,Nashville,conventional,0.9339999999999999,221.500348
2015-10,Midsouth,conventional,1.1224999999999998,2383.8372624999997
2017-03,Charlotte,organic,1.9025,7.2147225
2016-12,StLouis,organic,1.4175,5.19871
2016-04,StLouis,conventional,0.88,207.1902475
2016-05,Tampa,conventional,0.9339999999999999,523.4328820000001
2015-11,Boston,conventional,1.082,505.183038
2017-01,PhoenixTucson,organic,1.57,11.46424
2017-01,Pittsburgh,conventional,1.084,145.69931
2017-10,PhoenixTucson,conventional,1.156,766.4337679999999
2016-03,Philadelphia,organic,1.705,11.7052575
2015-09,Seattle,conventional,1.0775000000000001,526.202655
2015-11,WestTexNewMexico,conventional,0.7719999999999999,624.0645319999999
2016-01,Philadelphia,organic,1.584,10.725264
2016-09,Atlanta,conventional,1.015,543.96849
2015-04,Boston,organic,1.8925,3.2589475
2015-12,Charlotte,organic,1.9124999999999999,2.7742424999999997
2017-03,Detroit,organic,0.7875,33.3036075
2016-01,Northeast,conventional,1.1260000000000001,4473.808211999999
2015-09,StLouis,conventional,1.2025000000000001,180.5091775
2016-01,GrandRapids,organic,1.4820000000000002,2.698234
2017-01,SouthCentral,organic,1.098,109.68506800000002
2016-09,LosAngeles,organic,1.395,88.3000725
2015-06,Plains,organic,1.875,33.596255000000006
2016-04,Nashville,organic,1.12,19.2865425
2015-12,Philadelphia,conventional,1.2349999999999999,328.663795
2015-10,GrandRapids,organic,1.6524999999999999,1.8720999999999999
2016-04,SouthCentral,organic,1.1724999999999999,101.79021250000001
2015-03,Indianapolis,organic,1.8039999999999998,1.4554580000000001
2015-06,Houston,conventional,0.7050000000000001,1259.405825
2017-10,DallasFtWorth,conventional,1.2040000000000002,961.4007219999999
2016-08,Boston,conventional,1.3625,574.02215
2015-08,Detroit,conventional,1.03,359.401732
2015-05,SanDiego,conventional,0.93,568.1045119999999
2017-04,Tampa,organic,2.298,4.4070659999999995
2017-06,Tampa,conventional,1.4175,380.987785
2016-03,SanDiego,conventional,0.8025,615.2114225
2017-11,BuffaloRochester,conventional,1.3175000000000001,112.2919675
2015-08,Pittsburgh,conventional,1.238,93.20096400000001
2016-10,Charlotte,organic,1.672,9.690384
2018-03,NewYork,conventional,1.3375,1756.5461099999998
2017-12,NewOrleansMobile,organic,1.424,5.5688759999999995
2018-03,Syracuse,organic,1.225,7.30784
2017-05,WestTexNewMexico,conventional,0.865,1077.4661274999999
2016-04,California,organic,1.3924999999999998,199.0002575
2016-01,Pittsburgh,conventional,1.2279999999999998,96.137592
2018-03,Louisville,conventional,1.0725,116.7894725
2016-11,RichmondNorfolk,conventional,1.305,169.6689775
2017-08,Pittsburgh,conventional,1.2825000000000002,105.83206000000001
2016-02,NewYork,conventional,1.1,1729.678495
2015-04,BaltimoreWashington,conventional,1.2525,759.0996950000001
2017-09,Detroit,organic,1.9200000000000002,20.745199999999997
2016-01,West,conventional,0.788,6963.519628000001
2018-02,Plains,conventional,1.075,2359.6012775
2017-07,SouthCentral,organic,1.3599999999999999,149.928504
2016-11,RichmondNorfolk,organic,1.2850000000000001,8.9928525
2017-09,GrandRapids,organic,1.38,8.429045
2016-02,HartfordSpringfield,organic,2.2875,6.653245
2015-12,StLouis,conventional,1.0775,150.2941575
2015-11,SanDiego,organic,1.7720000000000002,8.251642
2016-02,MiamiFtLauderdale,conventional,0.91,732.842655
2017-05,NewYork,organic,2.38,76.6198925
2017-11,Pittsburgh,conventional,1.3925,96.61272
2015-08,Tampa,conventional,1.138,302.40923
2017-08,Sacramento,conventional,1.6475000000000002,400.0289425000001
2018-03,NorthernNewEngland,conventional,1.3225,533.7750500000001
2015-10,Columbus,organic,1.3900000000000001,4.035347499999999
2015-05,SanFrancisco,conventional,1.256,843.7323060000001
2017-10,SanDiego,conventional,1.57,379.460424
2016-03,Syracuse,conventional,1.2675,70.26964749999999
2016-10,PhoenixTucson,conventional,1.036,775.371414
2017-11,PhoenixTucson,organic,1.9,11.482845
2016-04,NewYork,conventional,1.15,1244.3372
2017-04,SanFrancisco,organic,2.572,21.938168
2016-03,Portland,organic,1.155,48.8098825
2017-11,GrandRapids,organic,1.38,7.712629999999999
2017-11,Louisville,conventional,1.2374999999999998,79.9940825
2015-06,Pittsburgh,organic,1.62,1.5864950000000002
2015-10,Spokane,organic,1.9,2.05025
2016-05,BaltimoreWashington,conventional,1.104,932.5680459999999
2015-03,Atlanta,organic,1.4259999999999997,11.560212
2015-01,Tampa,organic,1.7550000000000001,1.588835
2015-09,DallasFtWorth,conventional,0.8274999999999999,1175.5304075000001
2017-09,Pittsburgh,conventional,1.3075,103.071935
2016-07,Jacksonville,conventional,1.156,182.27577000000002
2016-12,Syracuse,conventional,1.505,45.2020325
2015-02,PhoenixTucson,organic,1.4949999999999999,11.7869475
2016-03,Sacramento,organic,1.9874999999999998,8.1018525
2017-03,Seattle,conventional,1.0375,714.7024625
2016-05,Boise,conventional,0.6199999999999999,88.536944
2017-08,Albany,organic,1.9125,2.4864425
2015-09,GreatLakes,conventional,1.0550000000000002,3227.8389825
2015-12,Jacksonville,conventional,1.0825,115.57294750000001
2015-05,RaleighGreensboro,organic,1.3559999999999999,12.042284
2017-04,Syracuse,organic,2.0119999999999996,2.522896
2018-02,LosAngeles,conventional,0.915,3543.53462
2016-07,Roanoke,organic,1.4100000000000001,8.037192
2017-12,BuffaloRochester,organic,1.154,10.219643999999999
2015-02,Orlando,organic,1.78,2.588095
2016-10,Midsouth,conventional,1.424,2364.71975
2017-12,LasVegas,organic,1.7239999999999998,8.399671999999999
2015-09,Southeast,organic,1.9449999999999998,26.398397499999998
2015-10,Charlotte,conventional,1.2225,152.90522249999998
2016-04,Atlanta,conventional,0.885,544.96365
2017-03,Boise,organic,0.9849999999999999,3.67494
2016-12,Nashville,organic,1.0999999999999999,5.325172500000001
2015-12,BaltimoreWashington,conventional,1.1175000000000002,627.038095
2017-03,Houston,conventional,0.8300000000000001,1026.3848625
2015-12,Northeast,conventional,1.1575,3315.3815775
2017-10,Detroit,conventional,1.6960000000000002,235.23617800000002
2016-01,Orlando,organic,1.64,5.112772
2017-05,Albany,organic,1.7675,3.4293324999999997
2016-09,Midsouth,organic,1.625,123.772845
2017-07,Denver,organic,1.7739999999999998,17.27346
2017-09,HartfordSpringfield,organic,2.0175,17.789285
2016-09,Jacksonville,conventional,1.0875,180.91618499999998
2017-01,RichmondNorfolk,organic,1.4500000000000002,7.026182
2015-08,Philadelphia,organic,1.9420000000000002,4.704636000000001
2016-09,BaltimoreWashington,organic,2.0725,20.965670000000003
2015-03,NorthernNewEngland,conventional,1.1099999999999999,328.057754
2018-03,Albany,organic,1.6324999999999998,2.9745225
2015-05,SouthCarolina,conventional,1.0739999999999998,372.86969
2017-02,WestTexNewMexico,conventional,0.6900000000000001,1123.5438825
2015-03,Louisville,conventional,1.08,77.42585799999999
2015-04,Tampa,conventional,1.1075,340.94193999999993
2015-03,BaltimoreWashington,conventional,1.202,718.82676
2015-02,Indianapolis,organic,1.7525,1.7041549999999996
2015-01,NewYork,conventional,1.29,1142.066215
2017-05,HarrisburgScranton,conventional,1.53,265.0861625
2015-11,NewOrleansMobile,organic,1.634,2.0747320000000005
2015-06,Nashville,organic,1.57,5.7151975
2016-02,Portland,conventional,0.7825,766.2822825000001
2015-11,NewYork,organic,1.8800000000000001,12.6764
2017-03,BuffaloRochester,conventional,1.5575,153.6727425
2018-02,Columbus,organic,1.4749999999999999,7.892965
2015-09,LosAngeles,conventional,0.9475,2649.94582
2018-01,Pittsburgh,conventional,1.21,132.8418275
2017-09,Denver,organic,1.9474999999999998,17.5182425
2015-12,NewOrleansMobile,conventional,0.9075,192.3034275
2015-02,NorthernNewEngland,organic,1.865,6.9688075
2016-06,SanDiego,conventional,0.895,606.8858225
2015-12,GrandRapids,organic,1.63,1.9346175000000003
2016-02,Louisville,organic,1.66,1.0656199999999998
2015-09,LosAngeles,organic,1.585,41.9646025
2016-02,Pittsburgh,organic,1.425,1.0918974999999997
2018-03,Columbus,conventional,1.0150000000000001,225.32877000000002
2015-06,NorthernNewEngland,conventional,1.1324999999999998,460.90718499999997
2016-11,Northeast,conventional,1.5999999999999999,2780.67612
2016-02,Atlanta,conventional,0.9175,544.09291
2016-12,Detroit,organic,1.3025,11.652955
2016-02,SanDiego,conventional,0.765,672.7416875
2015-06,SanDiego,organic,1.5375,11.453365
2016-09,LosAngeles,conventional,0.9724999999999999,2991.94083
2016-07,Plains,conventional,1.152,1935.4766299999997
2015-04,Indianapolis,conventional,1.1600000000000001,158.82125999999997
2017-02,BaltimoreWashington,conventional,1.2974999999999999,907.9133825
2015-02,Southeast,organic,1.585,38.7478875
2015-08,NorthernNewEngland,organic,1.9280000000000002,8.656092000000001
2015-09,CincinnatiDayton,conventional,1.0499999999999998,215.29113750000002
2015-07,NewOrleansMobile,organic,1.5425,2.0405
2016-12,Albany,conventional,1.505,81.7725175
2015-03,RichmondNorfolk,conventional,1.15,200.301042
2017-05,Southeast,organic,1.71,77.6609675
2015-10,Southeast,conventional,1.065,2731.459825
2017-12,GrandRapids,conventional,1.316,180.96801799999997
2017-06,Spokane,conventional,1.1375000000000002,99.8945975
2016-06,Sacramento,organic,2.0275,8.1917925
2015-11,Charlotte,organic,1.94,3.0057980000000004
2015-03,PhoenixTucson,organic,1.456,13.161572
2018-02,RaleighGreensboro,conventional,1.1600000000000001,384.65997250000004
2015-03,GrandRapids,organic,1.874,1.008836
2015-01,DallasFtWorth,organic,1.33,11.4762525
2015-12,Midsouth,organic,1.645,46.3641975
2015-07,Denver,conventional,1.1625,759.348095
2017-01,California,organic,1.518,157.260432
2015-10,Louisville,conventional,1.0575,69.09725999999999
2017-01,Houston,organic,1.0580000000000003,25.986031999999998
2017-09,BuffaloRochester,conventional,1.4525000000000001,134.9079675
2016-05,Tampa,organic,1.458,5.156536
2017-07,Plains,conventional,1.3719999999999999,1949.2104640000002
2016-06,LasVegas,conventional,0.92,368.86366000000004
2015-03,Jacksonville,conventional,1.136,136.898134
2015-10,Pittsburgh,organic,1.3900000000000001,1.6295825
2017-01,Orlando,conventional,1.1480000000000001,390.22725
2016-09,Detroit,organic,1.1025,19.817885
2017-08,California,organic,2.325,129.6936925
2015-07,Seattle,organic,2.0125,33.06292
2017-02,Nashville,organic,0.7925,10.640752499999998
2016-06,PhoenixTucson,organic,1.5949999999999998,14.502947500000001
2018-02,PhoenixTucson,conventional,0.635,1564.5524974999998
2015-10,Chicago,organic,1.7175,20.596815000000003
2017-06,Detroit,conventional,1.0999999999999999,437.15120499999995
2017-05,BuffaloRochester,organic,2.175,6.0503325
2017-01,Roanoke,organic,1.412,6.013718
2016-03,RichmondNorfolk,conventional,1.005,249.845445
2016-09,Pittsburgh,organic,1.5150000000000001,6.942407499999999
2018-01,Jacksonville,conventional,1.27,200.03775
2015-05,Boston,conventional,1.194,582.21971
2017-10,Boise,conventional,1.6780000000000002,65.023206
2018-01,Orlando,organic,1.5775000000000001,7.2826900000000006
2018-03,StLouis,organic,1.7725,7.56673
2015-02,West,organic,1.45,204.44241250000002
2017-09,Syracuse,organic,1.535,4.246247499999999
2016-09,Boston,organic,1.7875,15.943735
2015-08,Northeast,conventional,1.158,4226.9231
2016-08,Charlotte,organic,1.7574999999999998,9.58926
2017-02,GreatLakes,organic,1.015,197.7586275
2015-06,NewOrleansMobile,organic,1.605,2.3228850000000003
2018-01,Seattle,conventional,1.335,583.3662825
2015-01,Albany,organic,1.845,1.1977175
2017-04,HarrisburgScranton,organic,2.004,9.90016
2016-01,Northeast,organic,1.6560000000000001,86.559314
2016-01,RaleighGreensboro,organic,1.616,5.306748
2017-08,Syracuse,organic,1.4175,4.759645000000001
2015-05,HartfordSpringfield,conventional,1.274,338.739952
2016-03,Southeast,conventional,1.0125,3599.0948624999996
2016-12,DallasFtWorth,conventional,0.7074999999999999,1178.6664275
2016-07,PhoenixTucson,organic,1.902,12.817112000000002
2017-11,Louisville,organic,1.66,2.6398075
2015-04,Louisville,organic,1.5125,1.565965
2016-12,Denver,organic,1.0574999999999999,29.435522499999998
2018-03,NorthernNewEngland,organic,1.6075,19.332717499999998
2017-03,RichmondNorfolk,organic,1.2825000000000002,13.879705000000001
2017-04,Boston,organic,1.98,17.326428000000003
2016-11,HarrisburgScranton,organic,1.8900000000000001,5.2582275
2017-08,Northeast,organic,1.8175,220.7508575
2015-06,Boise,organic,1.8725,1.813945
2015-02,Northeast,conventional,1.225,3695.5188775
2017-06,DallasFtWorth,organic,1.3,30.646600000000003
2018-03,Jacksonville,conventional,1.175,218.8363025
2017-09,HarrisburgScranton,organic,1.5525,21.47798
2015-06,Orlando,organic,1.8575,2.773585
2018-03,Boise,conventional,1.1975,94.1417075
2018-02,Denver,organic,1.45,28.088372500000002
2017-03,Midsouth,organic,1.3424999999999998,128.681625
2015-03,HarrisburgScranton,organic,1.7879999999999998,3.2875360000000002
2017-11,CincinnatiDayton,conventional,1.0375,264.3795575
2016-02,Midsouth,organic,1.5474999999999999,63.99041750000001
2016-06,West,organic,1.5575,209.40591999999998
2015-02,Indianapolis,conventional,1.135,163.35335999999998
2015-04,HarrisburgScranton,organic,1.8075,3.4210625
2015-01,Portland,conventional,1.055,495.62654999999995
2017-06,SouthCarolina,conventional,1.275,397.60858
2017-09,Chicago,organic,2.0149999999999997,27.0018
2016-05,CincinnatiDayton,conventional,0.868,263.374664
2015-01,RichmondNorfolk,conventional,1.1574999999999998,187.57075749999998
2015-08,Charlotte,conventional,1.208,182.646398
2017-02,Sacramento,conventional,1.085,540.8739449999999
2015-11,Southeast,organic,1.73,28.18463
2016-11,BaltimoreWashington,organic,2.17,12.9992625
2015-12,SanFrancisco,conventional,1.12,660.0742075
2016-12,Syracuse,organic,1.73,1.3486325
2015-06,BaltimoreWashington,conventional,1.1649999999999998,868.61487
2017-04,Jacksonville,conventional,1.4659999999999997,169.852322
2016-11,SouthCentral,organic,1.27,129.662815
2018-01,PhoenixTucson,organic,1.75,13.9196475
2016-08,Philadelphia,conventional,1.455,413.396385
2017-05,Louisville,conventional,1.1275,108.41460500000001
2015-01,SouthCarolina,organic,1.965,2.886575
2016-09,West,conventional,1.0,5896.68406
2015-07,West,conventional,1.025,5798.1194875
2017-08,California,conventional,1.51,5100.8279475
2015-12,Tampa,conventional,1.0625,301.97848749999997
2015-01,Sacramento,organic,1.2925,15.938169999999998
2016-04,Northeast,conventional,1.13,4073.4016324999993
2015-09,SouthCentral,conventional,0.86,5485.124145
2018-01,StLouis,organic,1.7475,8.1180525
2016-02,LosAngeles,conventional,0.6775,3803.063925
2017-01,RaleighGreensboro,conventional,1.214,297.82475
2015-02,Denver,conventional,1.0,821.29126
2016-12,Spokane,organic,1.1949999999999998,3.35148
2015-02,GreatLakes,organic,1.625,59.14996000000001
2017-08,MiamiFtLauderdale,conventional,1.585,497.167965
2016-02,California,conventional,0.825,7532.819512500001
2016-05,Philadelphia,organic,1.95,10.958905999999999
2016-08,Denver,organic,1.4899999999999998,17.752105000000004
2016-10,Sacramento,conventional,1.566,314.89826400000004
2016-09,NorthernNewEngland,conventional,1.47,337.64933249999996
2016-10,RaleighGreensboro,organic,1.746,13.161696
2018-01,DallasFtWorth,conventional,0.88,1335.9313775
2017-01,Midsouth,organic,1.6060000000000003,88.697806
2017-01,Spokane,organic,1.216,3.902236
2017-03,SanFrancisco,conventional,1.7425,637.5459375
2016-06,Atlanta,conventional,0.79,649.8028825
2017-07,SouthCarolina,conventional,1.28,384.33635599999997
2015-05,Houston,organic,1.256,10.506795999999998
2018-02,Chicago,conventional,1.3275,1057.76682
2017-12,Pittsburgh,organic,1.3780000000000001,10.434135999999999
2017-06,NewOrleansMobile,organic,2.135,0.978375
2015-04,LosAngeles,organic,1.4049999999999998,44.2929325
2017-02,Columbus,organic,0.845,14.631682499999998
2015-08,SanFrancisco,organic,2.7380000000000004,15.020603999999997
2017-07,GrandRapids,organic,1.616,6.3515500000000005
2017-04,SouthCentral,conventional,0.866,6983.649044
2018-03,GrandRapids,organic,1.25,11.029834999999999
2016-05,SanFrancisco,conventional,1.214,888.723792
2015-05,Southeast,conventional,1.092,3613.848978
2015-01,LosAngeles,conventional,0.8875000000000001,2631.631585
2016-06,StLouis,organic,1.8125,7.635682500000001
2017-06,Seattle,conventional,1.1875,680.4581025
2015-05,SouthCarolina,organic,1.8479999999999996,3.954553999999999
2015-06,Philadelphia,conventional,1.3450000000000002,433.56399749999997
2017-12,Midsouth,organic,1.64,137.20255000000003
2016-11,Syracuse,organic,1.785,1.0956724999999998
