COUNTY,PARKING,FEE,LATITUDE,LONGITUDE,NAME,LOCATION,DESCRIPTION
Mendocino,Yes,No,39.407019,-123.744593,Jackson State Forest,"E. of Hwy. One, off Hwy. 20, Noyo to Big River","Hiking, primitive campsites"
Mendocino,Yes,No,39.388751,-123.812713,Path to Beach (Ocean Dr.),"Ocean Dr. near Hwy. One, 2 mi. N. of Caspar Creek","Path starts near Pine Beach Inn sign, leads to part of Jug Handle State Natural Reserve"
Mendocino,Yes,No,39.386431,-123.816959,Jefferson Way,"W. of Hwy. One, 1.8 mi. N. of Caspar Creek",Path from end of Jefferson Way to part of Jug Handle State Natural Reserve
Mendocino,Yes,No,39.37546,-123.816546,Jug Handle State Natural Reserve,"E. and W. of Hwy. One, 1 mi. N. of Caspar","Cove beach, forest, trails"
Mendocino,Yes,Yes,39.373193,-123.814967,Jughandle Creek Farm and Nature Center,"E. of Hwy. One, .9 mi. N. of Caspar Creek","Nature education center, lodging"
Mendocino,No,No,39.369756,-123.822227,Cantus Cove,".1 mi. from Pacifica Dr. and Caspar Rd., Caspar",Unsigned foot path starts near 45350 Pacifica Dr.
Mendocino,Yes,No,39.362959,-123.817321,Caspar Headlands State Beach - North,"Seaward of S. end of Caspar Rd., Caspar","Blufftop paths to shoreline, no facilities, roadside parking on W. side of Caspar Rd."
Mendocino,Yes,No,39.361174,-123.808858,Caspar Creek Vista Point,W. side of Hwy. One at Caspar Creek,"Roadside pull-out, southbound only"
Mendocino,Yes,No,39.360366,-123.817925,Caspar Headlands State Beach,"At Doyle Creek, off Pt. Cabrillo Dr. (Old Hwy. One), Caspar","Sandy cove beach, privately operated RV park nearby"
Mendocino,No,No,39.354161,-123.81369,Caspar Uplands Trail,From Point Cabrillo Dr. near Point Cabrillo Light Station to Caspar Beach,1.3-mile-long trail
Mendocino,No,No,39.360662,-123.824353,Caspar Headlands State Natural Reserve,"W. of Hwy. One, end of Headlands Dr. off S. Caspar Dr.",Views of rocky shore
Mendocino,Yes,No,39.348803,-123.827283,Point Cabrillo Light Station and Preserve,"W. of Hwy. One, 2 mi. N. of Mendocino","Historic lighthouse, scenic bluffs"
Mendocino,Yes,Yes,39.332405,-123.80613999999998,Russian Gulch State Park,"E. and W. of Hwy. One, 2 mi. N. of Mendocino","Kayak launch, dive spot, trails"
Mendocino,Yes,No,39.312892,-123.803647,Viewpoint (Cypress Grove),"Heeser Dr., W. of Lansing St., Mendocino",Scenic views
Mendocino,Yes,No,39.305171,-123.809557,Goat Island Overlook,"Off Little Lake St. at Heeser Dr., Mendocino","Scenic views, part of Mendocino Headlands State Park"
Mendocino,Yes,No,39.30481,-123.799652,Mendocino Headlands State Park,"Seaward of Mendocino, from Lansing St. and Heeser Dr. to Big River","Scenic shoreline, historic Ford House visitor center on Main St."
Mendocino,Yes,No,39.302444,-123.79317,Big River Beach,S. of Mendocino,"Part of Mendocino Headlands State Park, parking lot E. of Hwy. One"
Mendocino,Yes,No,39.299454,-123.794798,Mendocino Bay Viewpoint,"N. end Brewery Gulch Rd., W of Hwy. One",Path to blufftop overlook with views of Town of Mendocino
Mendocino,Yes,No,39.29728400000001,-123.795994,Mendocino Bay Overlook,"W. of Hwy. One, S. of Brewery Gulch Rd. ",Pull-out provides views of Mendocino Bay
Mendocino,Yes,Yes,39.299241,-123.793831,Mendocino Campground,Comptche-Ukiah Rd. and Hwy. One,Privately operated campground
Mendocino,Yes,Yes,39.318454,-123.741041,Mendocino Woodlands State Park,"E. of Hwy. One, off Little Lake Rd., S. of Fort Bragg","Group camping, by reservation"
Mendocino,Yes,No,39.285225,-123.793619,Path to Shoreline (Gordon Lane),"Hwy. One at Gordon Lane, 1.5 mi. S. of Mendocino","Trails to rocky shore, part of Van Damme State Park"
Mendocino,Yes,No,39.277062,-123.791672,Path to Shoreline,200 ft. N. of Peterson-Headlands Ln. off Hwy. One,"Park at Peterson-Headlands Ln., walk 200 ft. N. along Hwy. One to blufftop trail, part of Van Damme State Park"
Mendocino,Yes,Yes,39.274325,-123.790525,Van Damme State Park,"E. and W. of Hwy. One at Little River, 3 mi. S. of Mendocino","Kayak launch site, diving, trails"
Mendocino,No,No,39.267902,-123.787743,Little River Blowhole Trail,"W. of Hwy. One, N. of Little River cemetery","Trail starts at N. fenceline of cemetery, leads to giant sinkhole"
Mendocino,Yes,No,39.239915,-123.774086,Dark Gulch Beach,"W. of Hwy. One, Dark Gulch",Heritage Trail to beach begins at Hwy. One milepost 45.24
Mendocino,Yes,Yes,39.227308,-123.769374,Albion River Beach,"Albion flats, W. of Albion River Campground",Beach at river mouth
Mendocino,Yes,Yes,39.226342,-123.768292,Albion River Campground,"Hwy. One, N. side of Albion River","Boat launch, fishing"
Mendocino,Yes,No,39.207157,-123.768949,Navarro Blufflands Trail,"W. of Hwy. One, at milepost 42.5, N. of Navarro Ridge Road","Ocean views, no beach access"
Mendocino,Yes,No,39.198286,-123.771364,Navarro Point Preserve,"Off Hwy. One, 1.7 mi. N. of Hwy. 128 Junction",Ocean views
Mendocino,Yes,Yes,39.227353,-123.765183,Schooner's Landing Campground,"Hwy. One, N. side of Albion River","Tent and RV camping, marina"
Mendocino,Yes,No,39.299476,-123.795046,Mendocino Bay Overlook,"Off Road 500B, W. of Hwy. One, S. of Mendocino","Short path to overlook, roadside parking"
Mendocino,Yes,Yes,39.191738,-123.758245,Navarro Beach,"W. end of Navarro Beach Rd., Navarro River Redwoods State Park","Wide sandy beach, driftwood"
Mendocino,Yes,Yes,39.17233,-123.67349,Navarro River Redwoods State Park,Near junction of Hwy. 128 and Hwy. One,Beach and inland park units
Mendocino,Yes,Yes,39.15795900000001,-123.63823700000002,Paul Dimmick Campground,8 mi. E. of Hwy. 1 on Hwy 128 (Navarro Rd.),Part of Navarro River Redwoods State Park
Mendocino,No,No,39.163296,-123.736535,Peg and John Frankel Trail,"W. of Hwy. One, 3 mi. N. of Elk",One-third-mile-long trail parallels Hwy. One
Mendocino,Yes,No,39.130412,-123.717304,Elk,"Hwy. One, 6.2 mi. S. of Hwy. 128 Junction","Blufftop hamlet, lodging"
Mendocino,Yes,No,39.129266,-123.717421,Greenwood State Beach,"W. of Hwy. One, Elk","Steep paved path to beach, kayak launch"
Mendocino,Yes,No,39.13061,-123.71773799999998,Greenwood Beach Visitor Center and Museum,"Hwy. One, 0.25 mi. N. of Greenwood Creek, Elk","Historical exhibits, open limited hours on weekends"
Mendocino,Yes,No,39.033311,-123.688202,Mallo Pass Creek Vista Point,"W. of Hwy. One, 4.25 mi. N. of Manchester",Coastal views
Mendocino,Yes,No,39.003783,-123.695768,Alder Creek Beach,"End of Alder Creek Rd. (closed to vehicles), W. of Hwy One, 7 mi. N. of Point Arena","N. end of Manchester State Park, access on foot only"
Mendocino,Yes,Yes,38.982795,-123.70556100000002,Manchester State Park,"W. of Hwy. One, from Alder Creek to just N. of Point Arena",Three miles of sandy shoreline
Mendocino,Yes,Yes,38.980577,-123.688198,Kinney Road,"End of Kinney Rd., W. of Hwy. One, 6 mi. N. of Point Arena","Main entrance, Manchester State Park"
Mendocino,Yes,Yes,38.981907,-123.69329,Manchester Beach KOA,"Off Kinney Rd., adjacent to Manchester State Park",Privately operated campground with cabins
Mendocino,Yes,No,38.95563,-123.687467,Stoneboro Road,"End of Stoneboro Rd., W. of Hwy One, 4.5 mi. N. of Point Arena","Beach and dunes, S. end of Manchester State Park"
Mendocino,Yes,Yes,38.954687,-123.740574,Point Arena Lighthouse,"End of Lighthouse Rd., 1.25 mi. N. of town of Point Arena","Guided tours, whale watching, lodging"
Mendocino,Yes,No,38.945281,-123.730488,Point Arena Headland/Stornetta Public Lands,"2 mi. N. of Point Arena, W. of Hwy. One",Now part of the California Coastal National Monument
Mendocino,Yes,No,38.940357,-123.729838,Point Arena Headland (Lighthouse Road),"Lighthouse Rd., .8 mi. from Hwy. One","Blufftop path, roadside parking, part of California Coastal National Monument"
Mendocino,Yes,No,38.945255,-123.723434,Garcia River Access,"End of Miner Hole Rd., 2 mi. N. of town of Point Arena",Unimproved road ends near river mouth
Mendocino,Yes,No,38.916708,-123.703799,Point Arena-Stornetta Unit (South Entrance),From Point Arena City Hall to Point Arena Lighthouse,"Blufftop path starts next to City Hall, leads N. into California Coastal National Monument "
Mendocino,Yes,No,38.91455,-123.710188,Arena Cove,"W. end of Iversen Ave./Port Rd., Point Arena","Fishing wharf, boat launch, restaurant"
Mendocino,Yes,No,38.894727,-123.683501,Pelican Bluffs Preserve,"Along W. side of Hwy. One, approximately 600ft south of Curly Lane",Small parking lot and blufftop loop trail
Mendocino,Yes,No,38.881296,-123.675202,Moat Creek Beach,"W. of Hwy. One, 2 mi. S. of town of Point Arena","Cobble beach, loop blufftop trail leads S. to Ross Creek Beach"
Mendocino,No,No,38.878683,-123.667041,Ross Creek Beach Access,"W. of Hwy. One, 2.5 mi. S. of Point Arena","Path to beach, loop trail leads N. to Moat Creek Beach, roadside parking"
Mendocino,No,No,38.872933,-123.66064,Bowling Ball Beach,"W. of Hwy. One, 3.7 mi. S. of Point Arena",Unusual rock formations visible only during extreme low tide; walk N. from Schooner Gulch
Mendocino,Yes,No,38.867901,-123.653698,Schooner Gulch State Beach,"W. of Hwy. One at  Schooner Gulch Rd., 3.8 mi. S. of Point Arena","Trail to beach, shoulder parking southbound only"
Mendocino,Yes,No,38.854298,-123.650887,Overlook (Hwy. One milepost 10.52),"W. of Hwy One, milepost 10.52","Views, nearshore sea stacks"
Mendocino,Yes,No,38.85198,-123.648289,Hearn Gulch,"N. of Iversen Rd., 5.5 mi. N. of Anchor Bay","Path to beach at Hwy. One milepost 10.0, kayak launch for experienced users"
Mendocino,Yes,Yes,38.80312,-123.580074,Fish Rock Beach,"At Anchor Bay Campground, .2 mi. N. of town of Anchor Bay",Day use and camping
Mendocino,No,No,38.794501,-123.568718,Collins Landing,"At Serenisea Lodge, 1.7 mi. S. of town of Anchor Bay","Cove beach, tidepools, ask permission at Serenisea Lodge"
Mendocino,No,No,38.792663,-123.56341,St. Orres Creek,W. of Hwy. One at St. Orres Creek,"Steep, unsafe access"
Mendocino,Yes,No,38.789859,-123.56046299999998,Bonham Trail to Cook's Beach,"W. of Hwy. One on frontage road, 2.3 mi. N. of Gualala","Blufftop views, beach stairs"
Mendocino,No,No,38.758495,-123.519974,Gualala River,W. of Hwy. One at Gualala,Pedestrian access to river mouth via gravel road N. of Hwy. One bridge
Mendocino,Yes,No,38.7673,-123.530319,Gualala Bluff Trail,W. of Hwy. One at Gualala,Pedestrian access through Surf Motel grounds or Sea Cliff Center
Sonoma,Yes,Yes,38.75877,-123.522985,Gualala Point Regional Park,"Hwy. One, 1 mi. S. of Gualala","Beach access and trails, campground inland of Hwy. One"
Sonoma,No,No,38.752895,-123.51454,Salal Trail,".6-mi. trail begins at Hwy. One, S. of Gualala Point Regional Park entrance","Trail to shoreline, no parking at trailhead"
Sonoma,No,No,38.757053000000006,-123.526218,Sea Ranch Blufftop Trail,"Between Gualala Point Regional Park and Walk-on Beach, Sea Ranch","Rocky shore, views"
Sonoma,Yes,No,38.740233,-123.491998,Walk-on Beach Trail,"Hwy. One at milepost 56.53, Sea Ranch","Trail to shoreline, connects to Sea Ranch Blufftop Trail"
Sonoma,Yes,No,38.729322,-123.472418,Shell Beach Trail (Sea Ranch),"Hwy. One at milepost 55.20, Sea Ranch",Trail to shoreline
Sonoma,Yes,No,38.716532,-123.45677,Stengel Beach Trail,"Hwy. One at milepost 53.96, Sea Ranch",Trail to shoreline
Sonoma,Yes,No,38.699628,-123.436037,Pebble Beach Trail (Sonoma County),"Hwy. One at milepost 52.32, Sea Ranch",Trail to shoreline
Sonoma,Yes,No,38.682034,-123.428478,Black Point Beach Trail,"Hwy. One at milepost 50.80, Sea Ranch",Trail and stairs to beach
Sonoma,Yes,Yes,38.570436,-123.325667,Salt Point State Park,"Hwy. One, 18 mi. N. of Jenner","6,000-acre park, includes underwater park for divers"
Sonoma,No,No,38.607383,-123.370103,Horseshoe Point,"Hwy. One, .5 to 1.5 mi. N. of Fisk Mill Cove park entrance","Hwy. One pull-out at milepost43.06, part of Salt Point State Park"
Sonoma,Yes,No,38.614165,-123.365864,North Horseshoe Cove,"Hwy. One, 1.5 mi. N. of Fisk Mill Cove park entrance","Hwy. pull-out, trail, part of Salt Point State Park"
Sonoma,Yes,No,38.593942,-123.344686,Fisk Mill Cove,"Hwy. One, just S. of Kruse Ranch Road",Part of Salt Point State Park
Sonoma,Yes,No,38.594207,-123.32863,Kruse Rhododendron State Natural Reserve,"E. of Hwy. One, off Kruse Ranch Road","Trails, rhododendrons bloom in late spring"
Sonoma,Yes,No,38.579878,-123.333625,Stump Beach Cove,"Hwy. One, 1.2 mi. N. of Salt Point State Park main entrance","Trail to cove beach, unusual rock formations"
Sonoma,Yes,Yes,38.564261,-123.324474,Gerstle Cove,"Hwy. One, 7 mi. N. of Fort Ross",Part of Salt Point State Park
Sonoma,Yes,Yes,38.555701,-123.303309,Ocean Cove,"Hwy. One, 5 mi. N. of Fort Ross",Privately operated campground
Sonoma,Yes,No,38.548594,-123.301173,Stillwater Cove Bluffs,One-quarter mile N. of Stillwater Cove Regional Park entrance,"Dirt pull-out on W. side of Hwy. One, views"
Sonoma,Yes,Yes,38.548165,-123.295441,Stillwater Cove Regional Park,"Hwy. One, 4 mi. N. of Fort Ross",Vehicle entrance on inland side of Hwy. One
Sonoma,Yes,Yes,38.532788,-123.273707,Timber Cove Campground,"Hwy. One, 1 mi. N. of Fort Ross","Privately operated facility, kayak launch spot"
Sonoma,Yes,No,38.52473300000001,-123.268423,Windemere Point,"Off Hwy. One, .1 mi. W. of Ft. Ross Store","Blufftop views, part of Fort Ross State Historic Park"
Sonoma,Yes,Yes,38.515948,-123.247111,Fort Ross State Historic Park,"Hwy. One, 11 mi. N. of Jenner","19th century Russian fort, visitor center, cove beach"
Sonoma,Yes,Yes,38.509937,-123.235917,Fort Ross Reef Campground,"Hwy. One, 10 mi. N. of Jenner","Part of Fort Ross State Historic Park, call ahead for availability"
Sonoma,Yes,No,38.47776500000001,-123.162725,Vista Trail,"Hwy. One, 4.5 mi. N. of Jenner",Expansive views high above the ocean
Sonoma,Yes,No,38.466802,-123.15578,Russian Gulch (Sonoma County),"Off Hwy. One, 2.5 mi. N. of Jenner",Part of Sonoma Coast State Park
Sonoma,No,No,38.473863,-123.134863,Jenner Headlands Preserve,"E. side of Hwy. One, N. of Jenner",Call Wildlands Conservancy for access information
Sonoma,Yes,No,38.454648,-123.134155,North Jenner Bluffs,"Hwy. One, from Russian Gulch to Jenner","Pull-outs, limited beach access, part of Sonoma Coast State Park"
Sonoma,No,No,38.450408,-123.128357,Russian River,Hwy. One at Hwy 116,"Resort area along Hwy. 116, lodging, dining"
Sonoma,Yes,No,38.449434,-123.115283,Jenner Visitor Center,"Hwy. One, Jenner","Exhibits, bookshop, small boat launch"
Sonoma,Yes,No,38.441057,-123.108814,Vista Points (Jenner to Bridgehaven),"Hwy. One, Jenner to Bridgehaven","Roadside pull-outs, river views"
Sonoma,Yes,Yes,38.450703,-123.055101,Duncans Mills Camping Club,"Hwy. 116, Duncans Mills","Membership only campground, but public day-use access to beach allowed"
Sonoma,Yes,Yes,38.46031,-123.045073,Casini Ranch Family Campground,"Moscow Rd., .75 mi. E. of Hwy. 116, Duncans Mills","River beach, general store"
Sonoma,Yes,Yes,38.447072,-123.09238700000002,Willow Creek Campground,"Willow Creek Rd., E. of Hwy. One","Part of Sonoma Coast State Park, call ahead for availability"
Sonoma,Yes,Yes,38.429728,-123.073009,Pomo Canyon Campground,"Willow Creek Rd., E. of Hwy. One, Sonoma Coast State Park","Part of Sonoma Coast State Park, call ahead for availability"
Sonoma,No,No,38.42555,-123.092365,Red Hill,"E. of Hwy. One, 3.5 mi. S. of Jenner",Dr. David C. Joseph Memorial Trail starts at Hwy. One opposite Shell Beach and leads to Red Hill and Pomo Canyon
Sonoma,Yes,No,38.440756,-123.12603500000002,Goat Rock,"Goat Rock Rd., off Hwy. One, Sonoma Coast State Park",Ocean and river beaches
Sonoma,Yes,No,38.402301,-123.095155,Sonoma Coast State Park,"Hwy. One, from N. of Jenner to Bodega Head",Twelve miles of coast with numerous beach access points
Sonoma,Yes,No,38.417267,-123.105583,Shell Beach,"Hwy. One, 3.5 mi. S. of Jenner",Part of Sonoma Coast State Park
Sonoma,Yes,Yes,38.400206,-123.095112,Wright's Beach,"Along Hwy. One, 6 mi. N. of  Bodega Bay",Part of Sonoma Coast State Park
Sonoma,Yes,No,38.395619,-123.092705,Duncans Landing,"Along Hwy. One, 5 mi. N. of  Bodega Bay",Part of Sonoma Coast State Park
Sonoma,Yes,No,38.390012,-123.085223,Gleason Beach,"Along Hwy. One, 4.5 mi N. of Bodega Bay, Sonoma Coast State Park","Pull-outs, views of offshore rocks, part of Sonoma Coast State Park"
Sonoma,Yes,No,38.377769,-123.080137,Portuguese Beach,"Off Hwy. One, .3 mi. N. of Carmet","Rocky beach, part of Sonoma Coast State Park"
Sonoma,Yes,No,38.375137,-123.077916,Schoolhouse Beach,Off Hwy. One opposite Carmet,"Paved ramp to sandy beach, part of Sonoma Coast State Park"
Sonoma,Yes,No,38.371881,-123.076008,Carmet Beach,Off Hwy. One opposite Carmet,"Rocky beach, part of Sonoma Coast State Park"
Sonoma,Yes,No,38.37014,-123.074199,Marshall Gulch,"Off Hwy. One, .4 mi. N. of Coleman Valley Rd.","Pocket beach, part of Sonoma Coast State Park"
Sonoma,Yes,No,38.363601,-123.070119,Coleman Beach,"Off Hwy. One, 100 yds. S. of Coleman Valley Rd.","Rocky beach, part of Sonoma Coast State Park"
Sonoma,No,No,38.368264,-123.064879,Carrington Coast Ranch,"Coleman Valley Rd., .3 mi. E. of Hwy One","Open space managed by Sonoma County, access by guided tours only"
Sonoma,Yes,No,38.356071,-123.066815,North Salmon Creek Beach,"Hwy. One, 2.5 mi. N. of Bodega Bay",Part of Sonoma Coast State Park
Sonoma,Yes,Yes,38.337533,-123.055907,Bodega Dunes Campground,"Hwy. One, .5 mi N. of Bodega Bay","Day use also available, part of Sonoma Coast State Park"
Sonoma,Yes,No,38.327327,-123.049217,Bodega Harbor,"Off Hwy. One and Bay Flat Rd., Bodega Bay",Water body enclosed by Bodega Head
Sonoma,Yes,Yes,38.33165200000001,-123.059383,Mason's Marina,"1820 Westshore Rd., Bodega Bay",Marina facilities
Sonoma,Yes,Yes,38.327938,-123.05776000000002,Spud Point Marina,"1818 Westshore Rd., Bodega Bay","Commercial and recreational marina, fishing pier"
Sonoma,Yes,Yes,38.32313900000001,-123.055743,Westside Regional Park,"2400 Westshore Rd., Bodega Bay","Boat launch ramp, camping"
Sonoma,Yes,No,38.305436,-123.056745,Campbell Cove,"End of Westshore Rd., Bodega Bay","Sheltered beach, wildlife viewing"
Sonoma,Yes,No,38.304567,-123.063824,Bodega Head Trail / Overlook Trail,N. end of main Bodega Head parking area,Trail leads 3 mi. to So. Salmon Creek Beach
Sonoma,Yes,No,38.30014,-123.05976,Bodega Head,"End of Westside Rd., Bodega Bay","Rocky promontory, part of Sonoma Coast State Park"
Sonoma,Yes,Yes,38.334201,-123.051142,Porto Bodega,"1500 Bay Flat Rd., Bodega Bay","Marina, sportfishing trips"
Sonoma,Yes,No,38.326039,-123.04055,Lucas Wharf,"599 Coast Hwy. One, Bodega Bay","Public viewing area, fish market, restaurant"
Sonoma,Yes,Yes,38.321043,-123.035607,Bird Walk Coastal Access,"W. of Hwy. One opposite N. Harbour Way, Bodega Bay",Trail leads to Doran Beach
Sonoma,Yes,Yes,38.314023,-123.044516,Doran Beach Regional Park,"Doran Beach Rd., Bodega Bay",Ocean beach plus boat launch on bay side
Sonoma,Yes,Yes,38.307082,-123.018401,Pinnacle Gulch Trail,"Mockingbird Dr., Bodega Harbour subdivision",Half-mile trail to beach starts at Mockingbird Dr.
Sonoma,Yes,Yes,38.304405,-123.012028,Short Tail Gulch,Bodega Harbour subdivision,"Park at Pinnacle Gulch trailhead, walk to Osprey Dr. to Short Tail Gulch trailhead"
